,game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
4763,2016_17_HOU_TEN,2016,REG,17,2017-01-01,Sunday,13:00,HOU,TEN,17.0,24.0,7.0,Nissan Stadium,Home,outdoors,grass,2017010110
4764,2016_17_NO_ATL,2016,REG,17,2017-01-01,Sunday,16:25,NO,ATL,32.0,38.0,6.0,Georgia Dome,Home,outdoors,fieldturf,2017010100
4765,2016_17_OAK_DEN,2016,REG,17,2017-01-01,Sunday,16:25,LV,DEN,6.0,24.0,18.0,Sports Authority Field at Mile High,Home,outdoors,grass,2017010112
4766,2016_17_ARI_LA,2016,REG,17,2017-01-01,Sunday,16:25,ARI,LA,44.0,6.0,-38.0,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017010113
4767,2016_17_KC_SD,2016,REG,17,2017-01-01,Sunday,16:25,KC,LAC,37.0,27.0,-10.0,Qualcomm Stadium,Home,,,2017010114
4768,2016_17_SEA_SF,2016,REG,17,2017-01-01,Sunday,16:25,SEA,SF,25.0,23.0,-2.0,Levi's Stadium,Home,outdoors,grass,2017010115
4769,2016_17_NYG_WAS,2016,REG,17,2017-01-01,Sunday,16:25,NYG,WAS,19.0,10.0,-9.0,FedExField,Home,outdoors,grass,2017010111
4770,2016_17_GB_DET,2016,REG,17,2017-01-01,Sunday,20:30,GB,DET,31.0,24.0,-7.0,Ford Field,Home,closed,fieldturf,2017010102
4771,2016_18_OAK_HOU,2016,WC,18,2017-01-07,Saturday,16:35,LV,HOU,14.0,27.0,13.0,NRG Stadium,Home,closed,grass,2017010700
4772,2016_18_DET_SEA,2016,WC,18,2017-01-07,Saturday,20:15,DET,SEA,6.0,26.0,20.0,CenturyLink Field,Home,outdoors,grass,2017010701
4773,2016_18_MIA_PIT,2016,WC,18,2017-01-08,Sunday,13:05,MIA,PIT,12.0,30.0,18.0,Heinz Field,Home,outdoors,grass,2017010800
4774,2016_18_NYG_GB,2016,WC,18,2017-01-08,Sunday,16:40,NYG,GB,13.0,38.0,25.0,Lambeau Field,Home,outdoors,grass,2017010801
4775,2016_19_SEA_ATL,2016,DIV,19,2017-01-14,Saturday,16:35,SEA,ATL,20.0,36.0,16.0,Georgia Dome,Home,outdoors,fieldturf,2017011400
4776,2016_19_HOU_NE,2016,DIV,19,2017-01-14,Saturday,20:15,HOU,NE,16.0,34.0,18.0,Gillette Stadium,Home,outdoors,grass,2017011401
4777,2016_19_GB_DAL,2016,DIV,19,2017-01-15,Sunday,16:40,GB,DAL,34.0,31.0,-3.0,AT&T Stadium,Home,closed,fieldturf,2017011501
4778,2016_19_PIT_KC,2016,DIV,19,2017-01-15,Sunday,20:20,PIT,KC,18.0,16.0,-2.0,Arrowhead Stadium,Home,outdoors,astroturf,2017011500
4779,2016_20_GB_ATL,2016,CON,20,2017-01-22,Sunday,15:05,GB,ATL,21.0,44.0,23.0,Georgia Dome,Home,outdoors,fieldturf,2017012200
4780,2016_20_PIT_NE,2016,CON,20,2017-01-22,Sunday,18:40,PIT,NE,17.0,36.0,19.0,Gillette Stadium,Home,outdoors,grass,2017012201
4781,2016_21_NE_ATL,2016,SB,21,2017-02-05,Sunday,18:30,NE,ATL,34.0,28.0,-6.0,NRG Stadium,Neutral,outdoors,fieldturf,2017020500
4782,2017_01_KC_NE,2017,REG,1,2017-09-07,Thursday,20:30,KC,NE,42.0,27.0,-15.0,Gillette Stadium,Home,outdoors,grass,2017090700
4783,2017_01_NYJ_BUF,2017,REG,1,2017-09-10,Sunday,13:00,NYJ,BUF,12.0,21.0,9.0,New Era Field,Home,outdoors,astroturf,2017091000
4784,2017_01_ATL_CHI,2017,REG,1,2017-09-10,Sunday,13:00,ATL,CHI,23.0,17.0,-6.0,Soldier Field,Home,outdoors,grass,2017091001
4785,2017_01_BAL_CIN,2017,REG,1,2017-09-10,Sunday,13:00,BAL,CIN,20.0,0.0,-20.0,Paul Brown Stadium,Home,outdoors,grass,2017091002
4786,2017_01_PIT_CLE,2017,REG,1,2017-09-10,Sunday,13:00,PIT,CLE,21.0,18.0,-3.0,FirstEnergy Stadium,Home,outdoors,grass,2017091003
4787,2017_01_ARI_DET,2017,REG,1,2017-09-10,Sunday,13:00,ARI,DET,23.0,35.0,12.0,Ford Field,Home,closed,fieldturf,2017091004
4788,2017_01_JAX_HOU,2017,REG,1,2017-09-10,Sunday,13:00,JAX,HOU,29.0,7.0,-22.0,NRG Stadium,Home,closed,grass,2017091005
4789,2017_01_OAK_TEN,2017,REG,1,2017-09-10,Sunday,13:00,LV,TEN,26.0,16.0,-10.0,Nissan Stadium,Home,outdoors,grass,2017091007
4790,2017_01_PHI_WAS,2017,REG,1,2017-09-10,Sunday,13:00,PHI,WAS,30.0,17.0,-13.0,FedExField,Home,outdoors,grass,2017091008
4791,2017_01_IND_LA,2017,REG,1,2017-09-10,Sunday,16:05,IND,LA,9.0,46.0,37.0,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017091009
4792,2017_01_SEA_GB,2017,REG,1,2017-09-10,Sunday,16:25,SEA,GB,9.0,17.0,8.0,Lambeau Field,Home,outdoors,grass,2017091010
4793,2017_01_CAR_SF,2017,REG,1,2017-09-10,Sunday,16:25,CAR,SF,23.0,3.0,-20.0,Levi's Stadium,Home,outdoors,grass,2017091011
4794,2017_01_NYG_DAL,2017,REG,1,2017-09-10,Sunday,20:30,NYG,DAL,3.0,19.0,16.0,AT&T Stadium,Home,closed,fieldturf,2017091012
4795,2017_01_NO_MIN,2017,REG,1,2017-09-11,Monday,19:10,NO,MIN,19.0,29.0,10.0,U.S. Bank Stadium,Home,closed,sportturf,2017091100
4796,2017_01_LAC_DEN,2017,REG,1,2017-09-11,Monday,22:20,LAC,DEN,21.0,24.0,3.0,Sports Authority Field at Mile High,Home,outdoors,grass,2017091101
4797,2017_02_HOU_CIN,2017,REG,2,2017-09-14,Thursday,20:25,HOU,CIN,13.0,9.0,-4.0,Paul Brown Stadium,Home,outdoors,grass,2017091400
4798,2017_02_CLE_BAL,2017,REG,2,2017-09-17,Sunday,13:00,CLE,BAL,10.0,24.0,14.0,M&T Bank Stadium,Home,outdoors,grass,2017091700
4799,2017_02_BUF_CAR,2017,REG,2,2017-09-17,Sunday,13:00,BUF,CAR,3.0,9.0,6.0,Bank of America Stadium,Home,outdoors,grass,2017091701
4800,2017_02_ARI_IND,2017,REG,2,2017-09-17,Sunday,13:00,ARI,IND,16.0,13.0,-3.0,Lucas Oil Stadium,Home,closed,fieldturf,2017091702
4801,2017_02_TEN_JAX,2017,REG,2,2017-09-17,Sunday,13:00,TEN,JAX,37.0,16.0,-21.0,EverBank Field,Home,outdoors,grass,2017091703
4802,2017_02_PHI_KC,2017,REG,2,2017-09-17,Sunday,13:00,PHI,KC,20.0,27.0,7.0,Arrowhead Stadium,Home,outdoors,astroturf,2017091704
4803,2017_02_NE_NO,2017,REG,2,2017-09-17,Sunday,13:00,NE,NO,36.0,20.0,-16.0,Mercedes-Benz Superdome,Home,closed,astroturf,2017091705
4804,2017_02_MIN_PIT,2017,REG,2,2017-09-17,Sunday,13:00,MIN,PIT,9.0,26.0,17.0,Heinz Field,Home,outdoors,grass,2017091706
4805,2017_02_CHI_TB,2017,REG,2,2017-09-17,Sunday,13:00,CHI,TB,7.0,29.0,22.0,Raymond James Stadium,Home,outdoors,grass,2017091707
4806,2017_02_MIA_LAC,2017,REG,2,2017-09-17,Sunday,16:05,MIA,LAC,19.0,17.0,-2.0,StubHub Center,Home,outdoors,grass,2017091708
4807,2017_02_NYJ_OAK,2017,REG,2,2017-09-17,Sunday,16:05,NYJ,LV,20.0,45.0,25.0,Oakland-Alameda County Coliseum,Home,outdoors,grass,2017091709
4808,2017_02_DAL_DEN,2017,REG,2,2017-09-17,Sunday,16:25,DAL,DEN,17.0,42.0,25.0,Sports Authority Field at Mile High,Home,outdoors,grass,2017091710
4809,2017_02_WAS_LA,2017,REG,2,2017-09-17,Sunday,16:25,WAS,LA,27.0,20.0,-7.0,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017091711
4810,2017_02_SF_SEA,2017,REG,2,2017-09-17,Sunday,16:25,SF,SEA,9.0,12.0,3.0,CenturyLink Field,Home,outdoors,grass,2017091712
4811,2017_02_GB_ATL,2017,REG,2,2017-09-17,Sunday,20:30,GB,ATL,23.0,34.0,11.0,Mercedes-Benz Stadium,Home,outdoors,fieldturf,2017091713
4812,2017_02_DET_NYG,2017,REG,2,2017-09-18,Monday,20:30,DET,NYG,24.0,10.0,-14.0,MetLife Stadium,Home,outdoors,fieldturf,2017091800
4813,2017_03_LA_SF,2017,REG,3,2017-09-21,Thursday,20:25,LA,SF,41.0,39.0,-2.0,Levi's Stadium,Home,outdoors,grass,2017092100
4814,2017_03_DEN_BUF,2017,REG,3,2017-09-24,Sunday,13:00,DEN,BUF,16.0,26.0,10.0,New Era Field,Home,outdoors,astroturf,2017092401
4815,2017_03_NO_CAR,2017,REG,3,2017-09-24,Sunday,13:00,NO,CAR,34.0,13.0,-21.0,Bank of America Stadium,Home,outdoors,grass,2017092402
4816,2017_03_PIT_CHI,2017,REG,3,2017-09-24,Sunday,13:00,PIT,CHI,17.0,23.0,6.0,Soldier Field,Home,outdoors,grass,2017092403
4817,2017_03_ATL_DET,2017,REG,3,2017-09-24,Sunday,13:00,ATL,DET,30.0,26.0,-4.0,Ford Field,Home,closed,fieldturf,2017092404
4818,2017_03_CLE_IND,2017,REG,3,2017-09-24,Sunday,13:00,CLE,IND,28.0,31.0,3.0,Lucas Oil Stadium,Home,closed,fieldturf,2017092405
4819,2017_03_TB_MIN,2017,REG,3,2017-09-24,Sunday,13:00,TB,MIN,17.0,34.0,17.0,U.S. Bank Stadium,Home,closed,sportturf,2017092406
4820,2017_03_HOU_NE,2017,REG,3,2017-09-24,Sunday,13:00,HOU,NE,33.0,36.0,3.0,Gillette Stadium,Home,outdoors,grass,2017092407
4821,2017_03_MIA_NYJ,2017,REG,3,2017-09-24,Sunday,13:00,MIA,NYJ,6.0,20.0,14.0,MetLife Stadium,Home,outdoors,fieldturf,2017092408
4822,2017_03_NYG_PHI,2017,REG,3,2017-09-24,Sunday,13:00,NYG,PHI,24.0,27.0,3.0,Lincoln Financial Field,Home,outdoors,grass,2017092409
4823,2017_03_SEA_TEN,2017,REG,3,2017-09-24,Sunday,16:05,SEA,TEN,27.0,33.0,6.0,Nissan Stadium,Home,outdoors,grass,2017092410
4824,2017_03_CIN_GB,2017,REG,3,2017-09-24,Sunday,16:25,CIN,GB,24.0,27.0,3.0,Lambeau Field,Home,outdoors,grass,2017092411
4825,2017_03_KC_LAC,2017,REG,3,2017-09-24,Sunday,16:25,KC,LAC,24.0,10.0,-14.0,StubHub Center,Home,outdoors,grass,2017092412
4826,2017_03_OAK_WAS,2017,REG,3,2017-09-24,Sunday,20:30,LV,WAS,10.0,27.0,17.0,FedExField,Home,outdoors,grass,2017092413
4827,2017_03_BAL_JAX,2017,REG,3,2017-09-24,Sunday,21:30,BAL,JAX,7.0,44.0,37.0,Wembley Stadium,Neutral,outdoors,grass,2017092400
4828,2017_03_DAL_ARI,2017,REG,3,2017-09-25,Monday,20:30,DAL,ARI,28.0,17.0,-11.0,University of Phoenix Stadium,Home,closed,grass,2017092500
4829,2017_04_CHI_GB,2017,REG,4,2017-09-28,Thursday,20:25,CHI,GB,14.0,35.0,21.0,Lambeau Field,Home,outdoors,grass,2017092800
4830,2017_04_BUF_ATL,2017,REG,4,2017-10-01,Sunday,13:00,BUF,ATL,23.0,17.0,-6.0,Mercedes-Benz Stadium,Home,outdoors,fieldturf,2017100101
4831,2017_04_PIT_BAL,2017,REG,4,2017-10-01,Sunday,13:00,PIT,BAL,26.0,9.0,-17.0,M&T Bank Stadium,Home,outdoors,grass,2017100102
4832,2017_04_CIN_CLE,2017,REG,4,2017-10-01,Sunday,13:00,CIN,CLE,31.0,7.0,-24.0,FirstEnergy Stadium,Home,outdoors,grass,2017100103
4833,2017_04_LA_DAL,2017,REG,4,2017-10-01,Sunday,13:00,LA,DAL,35.0,30.0,-5.0,AT&T Stadium,Home,closed,fieldturf,2017100104
4834,2017_04_TEN_HOU,2017,REG,4,2017-10-01,Sunday,13:00,TEN,HOU,14.0,57.0,43.0,NRG Stadium,Home,closed,grass,2017100105
4835,2017_04_DET_MIN,2017,REG,4,2017-10-01,Sunday,13:00,DET,MIN,14.0,7.0,-7.0,U.S. Bank Stadium,Home,closed,sportturf,2017100106
4836,2017_04_CAR_NE,2017,REG,4,2017-10-01,Sunday,13:00,CAR,NE,33.0,30.0,-3.0,Gillette Stadium,Home,outdoors,grass,2017100107
4837,2017_04_JAX_NYJ,2017,REG,4,2017-10-01,Sunday,13:00,JAX,NYJ,20.0,23.0,3.0,MetLife Stadium,Home,outdoors,fieldturf,2017100108
4838,2017_04_SF_ARI,2017,REG,4,2017-10-01,Sunday,16:05,SF,ARI,15.0,18.0,3.0,University of Phoenix Stadium,Home,closed,grass,2017100109
4839,2017_04_PHI_LAC,2017,REG,4,2017-10-01,Sunday,16:05,PHI,LAC,26.0,24.0,-2.0,StubHub Center,Home,outdoors,grass,2017100110
4840,2017_04_NYG_TB,2017,REG,4,2017-10-01,Sunday,16:05,NYG,TB,23.0,25.0,2.0,Raymond James Stadium,Home,outdoors,grass,2017100111
4841,2017_04_OAK_DEN,2017,REG,4,2017-10-01,Sunday,16:25,LV,DEN,10.0,16.0,6.0,Sports Authority Field at Mile High,Home,outdoors,grass,2017100112
4842,2017_04_IND_SEA,2017,REG,4,2017-10-01,Sunday,20:30,IND,SEA,18.0,46.0,28.0,CenturyLink Field,Home,outdoors,grass,2017100113
4843,2017_04_NO_MIA,2017,REG,4,2017-10-01,Sunday,21:30,NO,MIA,20.0,0.0,-20.0,Wembley Stadium,Neutral,outdoors,grass,2017100100
4844,2017_04_WAS_KC,2017,REG,4,2017-10-02,Monday,20:30,WAS,KC,20.0,29.0,9.0,Arrowhead Stadium,Home,outdoors,astroturf,2017100200
4845,2017_05_NE_TB,2017,REG,5,2017-10-05,Thursday,20:25,NE,TB,19.0,14.0,-5.0,Raymond James Stadium,Home,outdoors,grass,2017100500
4846,2017_05_BUF_CIN,2017,REG,5,2017-10-08,Sunday,13:00,BUF,CIN,16.0,20.0,4.0,Paul Brown Stadium,Home,outdoors,grass,2017100800
4847,2017_05_NYJ_CLE,2017,REG,5,2017-10-08,Sunday,13:00,NYJ,CLE,17.0,14.0,-3.0,FirstEnergy Stadium,Home,outdoors,grass,2017100801
4848,2017_05_CAR_DET,2017,REG,5,2017-10-08,Sunday,13:00,CAR,DET,27.0,24.0,-3.0,Ford Field,Home,closed,fieldturf,2017100802
4849,2017_05_SF_IND,2017,REG,5,2017-10-08,Sunday,13:00,SF,IND,23.0,26.0,3.0,Lucas Oil Stadium,Home,closed,fieldturf,2017100803
4850,2017_05_TEN_MIA,2017,REG,5,2017-10-08,Sunday,13:00,TEN,MIA,10.0,16.0,6.0,Hard Rock Stadium,Home,outdoors,grass,2017100804
4851,2017_05_LAC_NYG,2017,REG,5,2017-10-08,Sunday,13:00,LAC,NYG,27.0,22.0,-5.0,MetLife Stadium,Home,outdoors,fieldturf,2017100805
4852,2017_05_ARI_PHI,2017,REG,5,2017-10-08,Sunday,13:00,ARI,PHI,7.0,34.0,27.0,Lincoln Financial Field,Home,outdoors,grass,2017100806
4853,2017_05_JAX_PIT,2017,REG,5,2017-10-08,Sunday,13:00,JAX,PIT,30.0,9.0,-21.0,Heinz Field,Home,outdoors,grass,2017100807
4854,2017_05_SEA_LA,2017,REG,5,2017-10-08,Sunday,16:05,SEA,LA,16.0,10.0,-6.0,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017100808
4855,2017_05_BAL_OAK,2017,REG,5,2017-10-08,Sunday,16:05,BAL,LV,30.0,17.0,-13.0,Oakland-Alameda County Coliseum,Home,outdoors,grass,2017100809
4856,2017_05_GB_DAL,2017,REG,5,2017-10-08,Sunday,16:25,GB,DAL,35.0,31.0,-4.0,AT&T Stadium,Home,closed,fieldturf,2017100810
4857,2017_05_KC_HOU,2017,REG,5,2017-10-08,Sunday,20:30,KC,HOU,42.0,34.0,-8.0,NRG Stadium,Home,closed,grass,2017100811
4858,2017_05_MIN_CHI,2017,REG,5,2017-10-09,Monday,20:30,MIN,CHI,20.0,17.0,-3.0,Soldier Field,Home,outdoors,grass,2017100900
4859,2017_06_PHI_CAR,2017,REG,6,2017-10-12,Thursday,20:25,PHI,CAR,28.0,23.0,-5.0,Bank of America Stadium,Home,outdoors,grass,2017101200
4860,2017_06_MIA_ATL,2017,REG,6,2017-10-15,Sunday,13:00,MIA,ATL,20.0,17.0,-3.0,Mercedes-Benz Stadium,Home,outdoors,fieldturf,2017101500
4861,2017_06_CHI_BAL,2017,REG,6,2017-10-15,Sunday,13:00,CHI,BAL,27.0,24.0,-3.0,M&T Bank Stadium,Home,outdoors,grass,2017101501
4862,2017_06_CLE_HOU,2017,REG,6,2017-10-15,Sunday,13:00,CLE,HOU,17.0,33.0,16.0,NRG Stadium,Home,closed,grass,2017101502
4863,2017_06_GB_MIN,2017,REG,6,2017-10-15,Sunday,13:00,GB,MIN,10.0,23.0,13.0,U.S. Bank Stadium,Home,closed,sportturf,2017101503
4864,2017_06_DET_NO,2017,REG,6,2017-10-15,Sunday,13:00,DET,NO,38.0,52.0,14.0,Mercedes-Benz Superdome,Home,closed,astroturf,2017101504
4865,2017_06_NE_NYJ,2017,REG,6,2017-10-15,Sunday,13:00,NE,NYJ,24.0,17.0,-7.0,MetLife Stadium,Home,outdoors,fieldturf,2017101505
4866,2017_06_SF_WAS,2017,REG,6,2017-10-15,Sunday,13:00,SF,WAS,24.0,26.0,2.0,FedExField,Home,outdoors,grass,2017101506
4867,2017_06_TB_ARI,2017,REG,6,2017-10-15,Sunday,16:05,TB,ARI,33.0,38.0,5.0,University of Phoenix Stadium,Home,closed,grass,2017101507
4868,2017_06_LA_JAX,2017,REG,6,2017-10-15,Sunday,16:05,LA,JAX,27.0,17.0,-10.0,EverBank Field,Home,outdoors,grass,2017101508
4869,2017_06_PIT_KC,2017,REG,6,2017-10-15,Sunday,16:25,PIT,KC,19.0,13.0,-6.0,Arrowhead Stadium,Home,outdoors,astroturf,2017101509
4870,2017_06_LAC_OAK,2017,REG,6,2017-10-15,Sunday,16:25,LAC,LV,17.0,16.0,-1.0,Oakland-Alameda County Coliseum,Home,outdoors,grass,2017101510
4871,2017_06_NYG_DEN,2017,REG,6,2017-10-15,Sunday,20:30,NYG,DEN,23.0,10.0,-13.0,Sports Authority Field at Mile High,Home,outdoors,grass,2017101511
4872,2017_06_IND_TEN,2017,REG,6,2017-10-16,Monday,20:30,IND,TEN,22.0,36.0,14.0,Nissan Stadium,Home,outdoors,grass,2017101600
4873,2017_07_KC_OAK,2017,REG,7,2017-10-19,Thursday,20:25,KC,LV,30.0,31.0,1.0,Oakland-Alameda County Coliseum,Home,outdoors,grass,2017101900
4874,2017_07_TB_BUF,2017,REG,7,2017-10-22,Sunday,13:00,TB,BUF,27.0,30.0,3.0,New Era Field,Home,outdoors,astroturf,2017102200
4875,2017_07_CAR_CHI,2017,REG,7,2017-10-22,Sunday,13:00,CAR,CHI,3.0,17.0,14.0,Soldier Field,Home,outdoors,grass,2017102201
4876,2017_07_TEN_CLE,2017,REG,7,2017-10-22,Sunday,13:00,TEN,CLE,12.0,9.0,-3.0,FirstEnergy Stadium,Home,outdoors,grass,2017102202
4877,2017_07_NO_GB,2017,REG,7,2017-10-22,Sunday,13:00,NO,GB,26.0,17.0,-9.0,Lambeau Field,Home,outdoors,grass,2017102203
4878,2017_07_JAX_IND,2017,REG,7,2017-10-22,Sunday,13:00,JAX,IND,27.0,0.0,-27.0,Lucas Oil Stadium,Home,closed,fieldturf,2017102204
4879,2017_07_ARI_LA,2017,REG,7,2017-10-22,Sunday,13:00,ARI,LA,0.0,33.0,33.0,Twickenham Stadium,Neutral,outdoors,grass,2017102205
4880,2017_07_NYJ_MIA,2017,REG,7,2017-10-22,Sunday,13:00,NYJ,MIA,28.0,31.0,3.0,Hard Rock Stadium,Home,outdoors,grass,2017102206
4881,2017_07_BAL_MIN,2017,REG,7,2017-10-22,Sunday,13:00,BAL,MIN,16.0,24.0,8.0,U.S. Bank Stadium,Home,closed,sportturf,2017102207
4882,2017_07_DAL_SF,2017,REG,7,2017-10-22,Sunday,16:05,DAL,SF,40.0,10.0,-30.0,Levi's Stadium,Home,outdoors,grass,2017102209
4883,2017_07_DEN_LAC,2017,REG,7,2017-10-22,Sunday,16:25,DEN,LAC,0.0,21.0,21.0,StubHub Center,Home,outdoors,grass,2017102210
4884,2017_07_SEA_NYG,2017,REG,7,2017-10-22,Sunday,16:25,SEA,NYG,24.0,7.0,-17.0,MetLife Stadium,Home,outdoors,fieldturf,2017102211
4885,2017_07_CIN_PIT,2017,REG,7,2017-10-22,Sunday,16:25,CIN,PIT,14.0,29.0,15.0,Heinz Field,Home,outdoors,grass,2017102208
4886,2017_07_ATL_NE,2017,REG,7,2017-10-22,Sunday,20:30,ATL,NE,7.0,23.0,16.0,Gillette Stadium,Home,outdoors,grass,2017102212
4887,2017_07_WAS_PHI,2017,REG,7,2017-10-23,Monday,20:30,WAS,PHI,24.0,34.0,10.0,Lincoln Financial Field,Home,outdoors,grass,2017102300
4888,2017_08_MIA_BAL,2017,REG,8,2017-10-26,Thursday,20:25,MIA,BAL,0.0,40.0,40.0,M&T Bank Stadium,Home,outdoors,grass,2017102600
4889,2017_08_OAK_BUF,2017,REG,8,2017-10-29,Sunday,13:00,LV,BUF,14.0,34.0,20.0,New Era Field,Home,outdoors,astroturf,2017102901
4890,2017_08_IND_CIN,2017,REG,8,2017-10-29,Sunday,13:00,IND,CIN,23.0,24.0,1.0,Paul Brown Stadium,Home,outdoors,grass,2017102902
4891,2017_08_LAC_NE,2017,REG,8,2017-10-29,Sunday,13:00,LAC,NE,13.0,21.0,8.0,Gillette Stadium,Home,outdoors,grass,2017102903
4892,2017_08_CHI_NO,2017,REG,8,2017-10-29,Sunday,13:00,CHI,NO,12.0,20.0,8.0,Mercedes-Benz Superdome,Home,closed,astroturf,2017102904
4893,2017_08_ATL_NYJ,2017,REG,8,2017-10-29,Sunday,13:00,ATL,NYJ,25.0,20.0,-5.0,MetLife Stadium,Home,outdoors,fieldturf,2017102905
4894,2017_08_SF_PHI,2017,REG,8,2017-10-29,Sunday,13:00,SF,PHI,10.0,33.0,23.0,Lincoln Financial Field,Home,outdoors,grass,2017102906
4895,2017_08_CAR_TB,2017,REG,8,2017-10-29,Sunday,13:00,CAR,TB,17.0,3.0,-14.0,Raymond James Stadium,Home,outdoors,grass,2017102907
4896,2017_08_HOU_SEA,2017,REG,8,2017-10-29,Sunday,16:05,HOU,SEA,38.0,41.0,3.0,CenturyLink Field,Home,outdoors,grass,2017102908
4897,2017_08_DAL_WAS,2017,REG,8,2017-10-29,Sunday,16:25,DAL,WAS,33.0,19.0,-14.0,FedExField,Home,outdoors,grass,2017102909
4898,2017_08_PIT_DET,2017,REG,8,2017-10-29,Sunday,20:30,PIT,DET,20.0,15.0,-5.0,Ford Field,Home,closed,fieldturf,2017102910
4899,2017_08_MIN_CLE,2017,REG,8,2017-10-29,Sunday,21:30,MIN,CLE,33.0,16.0,-17.0,Twickenham Stadium,Neutral,outdoors,grass,2017102900
4900,2017_08_DEN_KC,2017,REG,8,2017-10-30,Monday,20:30,DEN,KC,19.0,29.0,10.0,Arrowhead Stadium,Home,outdoors,astroturf,2017103000
4901,2017_09_BUF_NYJ,2017,REG,9,2017-11-02,Thursday,20:25,BUF,NYJ,21.0,34.0,13.0,MetLife Stadium,Home,outdoors,fieldturf,2017110200
4902,2017_09_ATL_CAR,2017,REG,9,2017-11-05,Sunday,13:00,ATL,CAR,17.0,20.0,3.0,Bank of America Stadium,Home,outdoors,grass,2017110500
4903,2017_09_IND_HOU,2017,REG,9,2017-11-05,Sunday,13:00,IND,HOU,20.0,14.0,-6.0,NRG Stadium,Home,closed,grass,2017110501
4904,2017_09_CIN_JAX,2017,REG,9,2017-11-05,Sunday,13:00,CIN,JAX,7.0,23.0,16.0,EverBank Field,Home,outdoors,grass,2017110502
4905,2017_09_TB_NO,2017,REG,9,2017-11-05,Sunday,13:00,TB,NO,10.0,30.0,20.0,Mercedes-Benz Superdome,Home,closed,astroturf,2017110503
4906,2017_09_LA_NYG,2017,REG,9,2017-11-05,Sunday,13:00,LA,NYG,51.0,17.0,-34.0,MetLife Stadium,Home,outdoors,fieldturf,2017110504
4907,2017_09_DEN_PHI,2017,REG,9,2017-11-05,Sunday,13:00,DEN,PHI,23.0,51.0,28.0,Lincoln Financial Field,Home,outdoors,grass,2017110505
4908,2017_09_BAL_TEN,2017,REG,9,2017-11-05,Sunday,13:00,BAL,TEN,20.0,23.0,3.0,Nissan Stadium,Home,outdoors,grass,2017110506
4909,2017_09_WAS_SEA,2017,REG,9,2017-11-05,Sunday,16:05,WAS,SEA,17.0,14.0,-3.0,CenturyLink Field,Home,outdoors,grass,2017110508
4910,2017_09_ARI_SF,2017,REG,9,2017-11-05,Sunday,16:05,ARI,SF,20.0,10.0,-10.0,Levi's Stadium,Home,outdoors,grass,2017110507
4911,2017_09_KC_DAL,2017,REG,9,2017-11-05,Sunday,16:25,KC,DAL,17.0,28.0,11.0,AT&T Stadium,Home,closed,fieldturf,2017110509
4912,2017_09_OAK_MIA,2017,REG,9,2017-11-05,Sunday,20:30,LV,MIA,27.0,24.0,-3.0,Hard Rock Stadium,Home,outdoors,grass,2017110510
4913,2017_09_DET_GB,2017,REG,9,2017-11-06,Monday,20:30,DET,GB,30.0,17.0,-13.0,Lambeau Field,Home,outdoors,grass,2017110600
4914,2017_10_SEA_ARI,2017,REG,10,2017-11-09,Thursday,20:25,SEA,ARI,22.0,16.0,-6.0,University of Phoenix Stadium,Home,closed,grass,2017110900
4915,2017_10_NO_BUF,2017,REG,10,2017-11-12,Sunday,13:00,NO,BUF,47.0,10.0,-37.0,New Era Field,Home,outdoors,astroturf,2017111200
4916,2017_10_GB_CHI,2017,REG,10,2017-11-12,Sunday,13:00,GB,CHI,23.0,16.0,-7.0,Soldier Field,Home,outdoors,grass,2017111201
4917,2017_10_CLE_DET,2017,REG,10,2017-11-12,Sunday,13:00,CLE,DET,24.0,38.0,14.0,Ford Field,Home,closed,fieldturf,2017111202
4918,2017_10_PIT_IND,2017,REG,10,2017-11-12,Sunday,13:00,PIT,IND,20.0,17.0,-3.0,Lucas Oil Stadium,Home,closed,fieldturf,2017111203
4919,2017_10_LAC_JAX,2017,REG,10,2017-11-12,Sunday,13:00,LAC,JAX,17.0,20.0,3.0,EverBank Field,Home,outdoors,grass,2017111204
4920,2017_10_NYJ_TB,2017,REG,10,2017-11-12,Sunday,13:00,NYJ,TB,10.0,15.0,5.0,Raymond James Stadium,Home,outdoors,grass,2017111205
4921,2017_10_CIN_TEN,2017,REG,10,2017-11-12,Sunday,13:00,CIN,TEN,20.0,24.0,4.0,Nissan Stadium,Home,outdoors,grass,2017111206
4922,2017_10_MIN_WAS,2017,REG,10,2017-11-12,Sunday,13:00,MIN,WAS,38.0,30.0,-8.0,FedExField,Home,outdoors,grass,2017111207
4923,2017_10_HOU_LA,2017,REG,10,2017-11-12,Sunday,16:05,HOU,LA,7.0,33.0,26.0,Los Angeles Memorial Coliseum,Home,outdoors,grass,2017111208
4924,2017_10_DAL_ATL,2017,REG,10,2017-11-12,Sunday,16:25,DAL,ATL,7.0,27.0,20.0,Mercedes-Benz Stadium,Home,outdoors,fieldturf,2017111209
